MICA*208:01:01 -> MICA*027:01:01
MICA*208:01:02 -> MICA*027:01:01
MICA*208:01:03 -> MICA*027:01:01
MICA*209 -> MICA*027:01:01
MICA*210 -> MICA*027:01:01
MICA*211 -> MICA*027:01:01
MICA*212 -> MICA*027:01:01
MICA*213 -> MICA*027:01:01
MICA*214 -> MICA*027:01:01
MICA*215 -> MICA*027:01:01
MICA*216:01:01 -> MICA*027:01:01
MICA*216:01:02 -> MICA*027:01:01
MICA*217 -> MICA*027:01:01
MICA*218 -> MICA*027:01:01
MICA*219 -> MICA*027:01:01
MICA*220 -> MICA*027:01:01
MICA*221 -> MICA*027:01:01
MICA*222N -> MICA*027:01:01
MICA*223 -> MICA*027:01:01
MICA*224 -> MICA*027:01:01
MICA*225 -> MICA*027:01:01
MICA*226 -> MICA*027:01:01
MICA*227 -> MICA*027:01:01
MICA*228 -> MICA*027:01:01
MICA*229 -> MICA*027:01:01
MICA*230 -> MICA*027:01:01
MICA*231 -> MICA*027:01:01
MICA*232 -> MICA*027:01:01
MICA*233 -> MICA*027:01:01
MICA*234 -> MICA*027:01:01
MICA*235 -> MICA*027:01:01
MICA*236:01:01 -> MICA*027:01:01
MICA*236:01:02 -> MICA*027:01:01
MICA*237 -> MICA*027:01:01
MICA*238 -> MICA*027:01:01
MICA*239 -> MICA*027:01:01
MICA*240 -> MICA*027:01:01
MICA*241 -> MICA*027:01:01
MICA*242 -> MICA*027:01:01
MICA*243 -> MICA*027:01:01
MICA*244 -> MICA*027:01:01
MICA*245 -> MICA*027:01:01
MICA*246 -> MICA*027:01:01
MICA*247 -> MICA*027:01:01
MICA*248 -> MICA*027:01:01
MICA*249 -> MICA*027:01:01
MICA*250:01:01 -> MICA*027:01:01
MICA*250:01:02 -> MICA*027:01:01
MICA*251 -> MICA*027:01:01
MICA*252:01:01 -> MICA*027:01:01
MICA*252:01:02 -> MICA*027:01:01
MICA*253 -> MICA*027:01:01
MICA*254 -> MICA*027:01:01
MICA*255 -> MICA*027:01:01
MICA*256 -> MICA*027:01:01
MICA*257 -> MICA*027:01:01
MICA*258 -> MICA*027:01:01
MICA*259 -> MICA*027:01:01
MICA*260 -> MICA*027:01:01
MICA*261 -> MICA*027:01:01
MICA*262 -> MICA*027:01:01
MICA*263 -> MICA*027:01:01
MICA*264 -> MICA*027:01:01
MICA*265 -> MICA*027:01:01
MICA*266 -> MICA*027:01:01
